ORDER_ID,PRODUCT_ID,CUSTOMER_ID,ORDER_DATE,UNIT_PRICE,QUANTITY,ORDER_SEQ,DAYS_BETWEEN_FIRST_LAST_PURCHASE,CUSTOMER_TYPE
10962,13,QUICK,1998-03-19T00:00:00.000Z,6,77,25,617,returning
10962,7,QUICK,1998-03-19T00:00:00.000Z,30,45,25,617,returning
10991,2,QUICK,1998-04-01T00:00:00.000Z,19,50,26,617,returning
10991,70,QUICK,1998-04-01T00:00:00.000Z,15,20,26,617,returning
10991,76,QUICK,1998-04-01T00:00:00.000Z,18,90,26,617,returning
10996,42,QUICK,1998-04-02T00:00:00.000Z,14,40,27,617,returning
11021,72,QUICK,1998-04-14T00:00:00.000Z,34.8,35,28,617,returning
11021,51,QUICK,1998-04-14T00:00:00.000Z,53,44,28,617,returning
11021,2,QUICK,1998-04-14T00:00:00.000Z,19,11,28,617,returning
11021,20,QUICK,1998-04-14T00:00:00.000Z,81,15,28,617,returning
11021,26,QUICK,1998-04-14T00:00:00.000Z,31.23,63,28,617,returning
10290,5,COMMI,1996-08-27T00:00:00.000Z,17,20,1,603,returning
10290,29,COMMI,1996-08-27T00:00:00.000Z,99,15,1,603,returning
10290,49,COMMI,1996-08-27T00:00:00.000Z,16,15,1,603,returning
10290,77,COMMI,1996-08-27T00:00:00.000Z,10.4,10,1,603,returning
10466,11,COMMI,1997-03-06T00:00:00.000Z,16.8,10,2,603,returning
10466,46,COMMI,1997-03-06T00:00:00.000Z,9.6,5,2,603,returning
10494,56,COMMI,1997-04-02T00:00:00.000Z,30.4,30,3,603,returning
10969,46,COMMI,1998-03-23T00:00:00.000Z,12,9,4,603,returning
11042,44,COMMI,1998-04-22T00:00:00.000Z,19.45,15,5,603,returning
11042,61,COMMI,1998-04-22T00:00:00.000Z,28.5,4,5,603,returning
10255,16,RICSU,1996-07-12T00:00:00.000Z,13.9,35,1,663,returning
10255,36,RICSU,1996-07-12T00:00:00.000Z,15.2,25,1,663,returning
10255,59,RICSU,1996-07-12T00:00:00.000Z,44,30,1,663,returning
10255,2,RICSU,1996-07-12T00:00:00.000Z,15.2,20,1,663,returning
10419,60,RICSU,1997-01-20T00:00:00.000Z,27.2,60,2,663,returning
10419,69,RICSU,1997-01-20T00:00:00.000Z,28.8,20,2,663,returning
10537,31,RICSU,1997-05-14T00:00:00.000Z,12.5,30,3,663,returning
10537,51,RICSU,1997-05-14T00:00:00.000Z,53,6,3,663,returning
10537,58,RICSU,1997-05-14T00:00:00.000Z,13.25,20,3,663,returning
10537,72,RICSU,1997-05-14T00:00:00.000Z,34.8,21,3,663,returning
10537,73,RICSU,1997-05-14T00:00:00.000Z,15,9,3,663,returning
10666,29,RICSU,1997-09-12T00:00:00.000Z,123.79,36,4,663,returning
10666,65,RICSU,1997-09-12T00:00:00.000Z,21.05,10,4,663,returning
10751,50,RICSU,1997-11-24T00:00:00.000Z,16.25,20,5,663,returning
10751,73,RICSU,1997-11-24T00:00:00.000Z,15,15,5,663,returning
10751,30,RICSU,1997-11-24T00:00:00.000Z,25.89,30,5,663,returning
10751,26,RICSU,1997-11-24T00:00:00.000Z,31.23,12,5,663,returning
10758,26,RICSU,1997-11-28T00:00:00.000Z,31.23,20,6,663,returning
10758,52,RICSU,1997-11-28T00:00:00.000Z,7,60,6,663,returning
10758,70,RICSU,1997-11-28T00:00:00.000Z,15,40,6,663,returning
10931,13,RICSU,1998-03-06T00:00:00.000Z,6,42,7,663,returning
10931,57,RICSU,1998-03-06T00:00:00.000Z,19.5,30,7,663,returning
10951,33,RICSU,1998-03-16T00:00:00.000Z,2.5,15,8,663,returning
10951,41,RICSU,1998-03-16T00:00:00.000Z,9.65,6,8,663,returning
10951,75,RICSU,1998-03-16T00:00:00.000Z,7.75,50,8,663,returning
11033,53,RICSU,1998-04-17T00:00:00.000Z,32.8,70,9,663,returning
11033,69,RICSU,1998-04-17T00:00:00.000Z,36,36,9,663,returning
11075,2,RICSU,1998-05-06T00:00:00.000Z,19,10,10,663,returning
11075,46,RICSU,1998-05-06T00:00:00.000Z,12,30,10,663,returning
11075,76,RICSU,1998-05-06T00:00:00.000Z,18,2,10,663,returning
10258,2,ERNSH,1996-07-17T00:00:00.000Z,15.2,50,1,657,returning
10258,5,ERNSH,1996-07-17T00:00:00.000Z,17,65,1,657,returning
10258,32,ERNSH,1996-07-17T00:00:00.000Z,25.6,6,1,657,returning
10263,16,ERNSH,1996-07-23T00:00:00.000Z,13.9,60,2,657,returning
10263,24,ERNSH,1996-07-23T00:00:00.000Z,3.6,28,2,657,returning
10263,30,ERNSH,1996-07-23T00:00:00.000Z,20.7,60,2,657,returning
10263,74,ERNSH,1996-07-23T00:00:00.000Z,8,36,2,657,returning
10351,38,ERNSH,1996-11-11T00:00:00.000Z,210.8,20,3,657,returning
10351,41,ERNSH,1996-11-11T00:00:00.000Z,7.7,13,3,657,returning
10351,44,ERNSH,1996-11-11T00:00:00.000Z,15.5,77,3,657,returning
10351,65,ERNSH,1996-11-11T00:00:00.000Z,16.8,10,3,657,returning
10368,57,ERNSH,1996-11-29T00:00:00.000Z,15.6,25,4,657,returning
10368,64,ERNSH,1996-11-29T00:00:00.000Z,26.6,35,4,657,returning
10368,28,ERNSH,1996-11-29T00:00:00.000Z,36.4,13,4,657,returning
10368,21,ERNSH,1996-11-29T00:00:00.000Z,8,5,4,657,returning
10382,5,ERNSH,1996-12-13T00:00:00.000Z,17,32,5,657,returning
10382,18,ERNSH,1996-12-13T00:00:00.000Z,50,9,5,657,returning
10382,29,ERNSH,1996-12-13T00:00:00.000Z,99,14,5,657,returning
10382,33,ERNSH,1996-12-13T00:00:00.000Z,2,60,5,657,returning
10382,74,ERNSH,1996-12-13T00:00:00.000Z,8,50,5,657,returning
10390,31,ERNSH,1996-12-23T00:00:00.000Z,10,60,6,657,returning
10390,35,ERNSH,1996-12-23T00:00:00.000Z,14.4,40,6,657,returning
10390,46,ERNSH,1996-12-23T00:00:00.000Z,9.6,45,6,657,returning
10390,72,ERNSH,1996-12-23T00:00:00.000Z,27.8,24,6,657,returning
10402,23,ERNSH,1997-01-02T00:00:00.000Z,7.2,60,7,657,returning
10402,63,ERNSH,1997-01-02T00:00:00.000Z,35.1,65,7,657,returning
10403,16,ERNSH,1997-01-03T00:00:00.000Z,13.9,21,8,657,returning
10403,48,ERNSH,1997-01-03T00:00:00.000Z,10.2,70,8,657,returning
10430,17,ERNSH,1997-01-30T00:00:00.000Z,31.2,45,9,657,returning
10430,21,ERNSH,1997-01-30T00:00:00.000Z,8,50,9,657,returning
10430,56,ERNSH,1997-01-30T00:00:00.000Z,30.4,30,9,657,returning
10430,59,ERNSH,1997-01-30T00:00:00.000Z,44,70,9,657,returning
10442,11,ERNSH,1997-02-11T00:00:00.000Z,16.8,30,10,657,returning
10442,54,ERNSH,1997-02-11T00:00:00.000Z,5.9,80,10,657,returning
10442,66,ERNSH,1997-02-11T00:00:00.000Z,13.6,60,10,657,returning
10514,65,ERNSH,1997-04-22T00:00:00.000Z,21.05,39,11,657,returning
10514,75,ERNSH,1997-04-22T00:00:00.000Z,7.75,50,11,657,returning
10514,56,ERNSH,1997-04-22T00:00:00.000Z,38,70,11,657,returning
10514,28,ERNSH,1997-04-22T00:00:00.000Z,45.6,35,11,657,returning
10514,20,ERNSH,1997-04-22T00:00:00.000Z,81,39,11,657,returning
10571,14,ERNSH,1997-06-17T00:00:00.000Z,23.25,11,12,657,returning
10571,42,ERNSH,1997-06-17T00:00:00.000Z,14,28,12,657,returning
10595,35,ERNSH,1997-07-10T00:00:00.000Z,18,30,13,657,returning
10595,61,ERNSH,1997-07-10T00:00:00.000Z,28.5,120,13,657,returning
10595,69,ERNSH,1997-07-10T00:00:00.000Z,36,65,13,657,returning
10633,13,ERNSH,1997-08-15T00:00:00.000Z,6,13,14,657,returning
10633,12,ERNSH,1997-08-15T00:00:00.000Z,38,36,14,657,returning
10633,26,ERNSH,1997-08-15T00:00:00.000Z,31.23,35,14,657,returning
10633,62,ERNSH,1997-08-15T00:00:00.000Z,49.3,80,14,657,returning
10667,71,ERNSH,1997-09-12T00:00:00.000Z,21.5,14,15,657,returning
10667,69,ERNSH,1997-09-12T00:00:00.000Z,36,45,15,657,returning
10698,17,ERNSH,1997-10-09T00:00:00.000Z,39,8,16,657,returning
10698,29,ERNSH,1997-10-09T00:00:00.000Z,123.79,12,16,657,returning
10698,65,ERNSH,1997-10-09T00:00:00.000Z,21.05,65,16,657,returning
10698,70,ERNSH,1997-10-09T00:00:00.000Z,15,8,16,657,returning
10698,11,ERNSH,1997-10-09T00:00:00.000Z,21,15,16,657,returning
10764,3,ERNSH,1997-12-03T00:00:00.000Z,10,20,17,657,returning
10764,39,ERNSH,1997-12-03T00:00:00.000Z,18,130,17,657,returning
10771,71,ERNSH,1997-12-10T00:00:00.000Z,21.5,16,18,657,returning
10773,17,ERNSH,1997-12-11T00:00:00.000Z,39,33,19,657,returning
10773,31,ERNSH,1997-12-11T00:00:00.000Z,12.5,70,19,657,returning
10773,75,ERNSH,1997-12-11T00:00:00.000Z,7.75,7,19,657,returning
10776,42,ERNSH,1997-12-15T00:00:00.000Z,14,12,20,657,returning
10776,45,ERNSH,1997-12-15T00:00:00.000Z,9.5,27,20,657,returning
10776,51,ERNSH,1997-12-15T00:00:00.000Z,53,120,20,657,returning
10776,31,ERNSH,1997-12-15T00:00:00.000Z,12.5,16,20,657,returning
10795,16,ERNSH,1997-12-24T00:00:00.000Z,17.45,65,21,657,returning
10795,17,ERNSH,1997-12-24T00:00:00.000Z,39,35,21,657,returning
10836,22,ERNSH,1998-01-16T00:00:00.000Z,21,52,22,657,returning
10836,35,ERNSH,1998-01-16T00:00:00.000Z,18,6,22,657,returning
10836,57,ERNSH,1998-01-16T00:00:00.000Z,19.5,24,22,657,returning
10836,60,ERNSH,1998-01-16T00:00:00.000Z,34,60,22,657,returning
10836,64,ERNSH,1998-01-16T00:00:00.000Z,33.25,30,22,657,returning
10854,10,ERNSH,1998-01-27T00:00:00.000Z,31,100,23,657,returning
10854,13,ERNSH,1998-01-27T00:00:00.000Z,6,65,23,657,returning
10895,39,ERNSH,1998-02-18T00:00:00.000Z,18,45,24,657,returning
10895,40,ERNSH,1998-02-18T00:00:00.000Z,18.4,91,24,657,returning
10895,24,ERNSH,1998-02-18T00:00:00.000Z,4.5,110,24,657,returning
10895,60,ERNSH,1998-02-18T00:00:00.000Z,34,100,24,657,returning
10968,12,ERNSH,1998-03-23T00:00:00.000Z,38,30,25,657,returning
10968,24,ERNSH,1998-03-23T00:00:00.000Z,4.5,30,25,657,returning
10968,64,ERNSH,1998-03-23T00:00:00.000Z,33.25,4,25,657,returning
10979,27,ERNSH,1998-03-26T00:00:00.000Z,43.9,30,26,657,returning
10979,63,ERNSH,1998-03-26T00:00:00.000Z,43.9,35,26,657,returning
10979,31,ERNSH,1998-03-26T00:00:00.000Z,12.5,24,26,657,returning
10979,24,ERNSH,1998-03-26T00:00:00.000Z,4.5,80,26,657,returning
10979,12,ERNSH,1998-03-26T00:00:00.000Z,38,20,26,657,returning
10979,7,ERNSH,1998-03-26T00:00:00.000Z,30,18,26,657,returning
10990,34,ERNSH,1998-04-01T00:00:00.000Z,14,60,27,657,returning
10990,21,ERNSH,1998-04-01T00:00:00.000Z,10,65,27,657,returning
10990,55,ERNSH,1998-04-01T00:00:00.000Z,24,65,27,657,returning
10990,61,ERNSH,1998-04-01T00:00:00.000Z,28.5,66,27,657,returning
11008,28,ERNSH,1998-04-08T00:00:00.000Z,45.6,70,28,657,returning
11008,34,ERNSH,1998-04-08T00:00:00.000Z,14,90,28,657,returning
11008,71,ERNSH,1998-04-08T00:00:00.000Z,21.5,21,28,657,returning
11017,3,ERNSH,1998-04-13T00:00:00.000Z,10,25,29,657,returning
11017,59,ERNSH,1998-04-13T00:00:00.000Z,55,110,29,657,returning
11017,70,ERNSH,1998-04-13T00:00:00.000Z,15,30,29,657,returning
11072,41,ERNSH,1998-05-05T00:00:00.000Z,9.65,40,30,657,returning
11072,2,ERNSH,1998-05-05T00:00:00.000Z,19,8,30,657,returning
11072,64,ERNSH,1998-05-05T00:00:00.000Z,33.25,130,30,657,returning
11072,50,ERNSH,1998-05-05T00:00:00.000Z,16.25,22,30,657,returning
10264,41,FOLKO,1996-07-24T00:00:00.000Z,7.7,25,1,642,returning
10264,2,FOLKO,1996-07-24T00:00:00.000Z,15.2,35,1,642,returning
10327,2,FOLKO,1996-10-11T00:00:00.000Z,15.2,25,2,642,returning
10327,11,FOLKO,1996-10-11T00:00:00.000Z,16.8,50,2,642,returning
10327,30,FOLKO,1996-10-11T00:00:00.000Z,20.7,35,2,642,returning
10327,58,FOLKO,1996-10-11T00:00:00.000Z,10.6,30,2,642,returning
10378,71,FOLKO,1996-12-10T00:00:00.000Z,17.2,6,3,642,returning
10434,11,FOLKO,1997-02-03T00:00:00.000Z,16.8,6,4,642,returning
10434,76,FOLKO,1997-02-03T00:00:00.000Z,14.4,18,4,642,returning
10460,75,FOLKO,1997-02-28T00:00:00.000Z,6.2,4,5,642,returning
10460,68,FOLKO,1997-02-28T00:00:00.000Z,10,21,5,642,returning
10533,4,FOLKO,1997-05-12T00:00:00.000Z,22,50,6,642,returning
10533,72,FOLKO,1997-05-12T00:00:00.000Z,34.8,24,6,642,returning
10533,73,FOLKO,1997-05-12T00:00:00.000Z,15,24,6,642,returning
10561,44,FOLKO,1997-06-06T00:00:00.000Z,19.45,10,7,642,returning
10561,51,FOLKO,1997-06-06T00:00:00.000Z,53,50,7,642,returning
10703,2,FOLKO,1997-10-14T00:00:00.000Z,19,5,8,642,returning
10703,59,FOLKO,1997-10-14T00:00:00.000Z,55,35,8,642,returning
10703,73,FOLKO,1997-10-14T00:00:00.000Z,15,35,8,642,returning
10762,56,FOLKO,1997-12-02T00:00:00.000Z,38,60,9,642,returning
10762,51,FOLKO,1997-12-02T00:00:00.000Z,53,28,9,642,returning
10762,39,FOLKO,1997-12-02T00:00:00.000Z,18,16,9,642,returning
10762,47,FOLKO,1997-12-02T00:00:00.000Z,9.5,30,9,642,returning
10774,31,FOLKO,1997-12-11T00:00:00.000Z,12.5,2,10,642,returning
10774,66,FOLKO,1997-12-11T00:00:00.000Z,17,50,10,642,returning
10824,41,FOLKO,1998-01-09T00:00:00.000Z,9.65,12,11,642,returning
10824,70,FOLKO,1998-01-09T00:00:00.000Z,15,9,11,642,returning
10880,23,FOLKO,1998-02-10T00:00:00.000Z,9,30,12,642,returning
10880,61,FOLKO,1998-02-10T00:00:00.000Z,28.5,30,12,642,returning
10880,70,FOLKO,1998-02-10T00:00:00.000Z,15,50,12,642,returning
10902,55,FOLKO,1998-02-23T00:00:00.000Z,24,30,13,642,returning
10902,62,FOLKO,1998-02-23T00:00:00.000Z,49.3,6,13,642,returning
10955,75,FOLKO,1998-03-17T00:00:00.000Z,7.75,12,14,642,returning
10977,39,FOLKO,1998-03-26T00:00:00.000Z,18,30,15,642,returning
10977,63,FOLKO,1998-03-26T00:00:00.000Z,43.9,20,15,642,returning
10977,51,FOLKO,1998-03-26T00:00:00.000Z,53,10,15,642,returning
10977,47,FOLKO,1998-03-26T00:00:00.000Z,9.5,30,15,642,returning
10980,75,FOLKO,1998-03-27T00:00:00.000Z,7.75,40,16,642,returning
10993,29,FOLKO,1998-04-01T00:00:00.000Z,123.79,50,17,642,returning
10993,41,FOLKO,1998-04-01T00:00:00.000Z,9.65,35,17,642,returning
11001,7,FOLKO,1998-04-06T00:00:00.000Z,30,60,18,642,returning
11001,22,FOLKO,1998-04-06T00:00:00.000Z,21,25,18,642,returning
11001,46,FOLKO,1998-04-06T00:00:00.000Z,12,25,18,642,returning
11001,55,FOLKO,1998-04-06T00:00:00.000Z,24,6,18,642,returning
11050,76,FOLKO,1998-04-27T00:00:00.000Z,18,50,19,642,returning
10350,69,LAMAI,1996-11-11T00:00:00.000Z,28.8,18,1,532,returning
10350,50,LAMAI,1996-11-11T00:00:00.000Z,13,15,1,532,returning
10358,24,LAMAI,1996-11-20T00:00:00.000Z,3.6,10,2,532,returning
10358,34,LAMAI,1996-11-20T00:00:00.000Z,11.2,10,2,532,returning
10358,36,LAMAI,1996-11-20T00:00:00.000Z,15.2,20,2,532,returning
10371,36,LAMAI,1996-12-03T00:00:00.000Z,15.2,6,3,532,returning
10413,1,LAMAI,1997-01-14T00:00:00.000Z,14.4,24,4,532,returning
10413,62,LAMAI,1997-01-14T00:00:00.000Z,39.4,40,4,532,returning
10413,76,LAMAI,1997-01-14T00:00:00.000Z,14.4,14,4,532,returning
10425,55,LAMAI,1997-01-24T00:00:00.000Z,19.2,10,5,532,returning
10425,76,LAMAI,1997-01-24T00:00:00.000Z,14.4,20,5,532,returning
10454,16,LAMAI,1997-02-21T00:00:00.000Z,13.9,20,6,532,returning
10454,33,LAMAI,1997-02-21T00:00:00.000Z,2,20,6,532,returning
10454,46,LAMAI,1997-02-21T00:00:00.000Z,9.6,10,6,532,returning
10493,66,LAMAI,1997-04-02T00:00:00.000Z,13.6,10,7,532,returning
10493,69,LAMAI,1997-04-02T00:00:00.000Z,28.8,10,7,532,returning
10493,65,LAMAI,1997-04-02T00:00:00.000Z,16.8,15,7,532,returning
10500,15,LAMAI,1997-04-09T00:00:00.000Z,15.5,12,8,532,returning
10500,28,LAMAI,1997-04-09T00:00:00.000Z,45.6,8,8,532,returning
10610,36,LAMAI,1997-07-25T00:00:00.000Z,19,21,9,532,returning
10631,75,LAMAI,1997-08-14T00:00:00.000Z,7.75,8,10,532,returning
10787,2,LAMAI,1997-12-19T00:00:00.000Z,19,15,11,532,returning
10787,29,LAMAI,1997-12-19T00:00:00.000Z,123.79,20,11,532,returning
10832,13,LAMAI,1998-01-14T00:00:00.000Z,6,3,12,532,returning
10832,25,LAMAI,1998-01-14T00:00:00.000Z,14,10,12,532,returning
10832,44,LAMAI,1998-01-14T00:00:00.000Z,19.45,16,12,532,returning
10832,64,LAMAI,1998-01-14T00:00:00.000Z,33.25,3,12,532,returning
10923,42,LAMAI,1998-03-03T00:00:00.000Z,14,10,13,532,returning
10923,43,LAMAI,1998-03-03T00:00:00.000Z,46,10,13,532,returning
10923,67,LAMAI,1998-03-03T00:00:00.000Z,14,24,13,532,returning
11051,24,LAMAI,1998-04-27T00:00:00.000Z,4.5,10,14,532,returning
10482,40,LAZYK,1997-03-21T00:00:00.000Z,14.7,10,1,62,returning
10545,11,LAZYK,1997-05-22T00:00:00.000Z,21,10,2,62,returning
10375,14,HUNGC,1996-12-06T00:00:00.000Z,18.6,15,1,276,returning
10375,54,HUNGC,1996-12-06T00:00:00.000Z,5.9,10,1,276,returning
10394,13,HUNGC,1996-12-25T00:00:00.000Z,4.8,10,2,276,returning
10394,62,HUNGC,1996-12-25T00:00:00.000Z,39.4,10,2,276,returning
10415,17,HUNGC,1997-01-15T00:00:00.000Z,31.2,2,3,276,returning
10415,33,HUNGC,1997-01-15T00:00:00.000Z,2,20,3,276,returning
10600,54,HUNGC,1997-07-16T00:00:00.000Z,7.45,4,4,276,returning
10600,73,HUNGC,1997-07-16T00:00:00.000Z,15,30,4,276,returning
10660,20,HUNGC,1997-09-08T00:00:00.000Z,81,21,5,276,returning
10308,69,ANATR,1996-09-18T00:00:00.000Z,28.8,1,1,532,returning
10308,70,ANATR,1996-09-18T00:00:00.000Z,12,5,1,532,returning
10625,14,ANATR,1997-08-08T00:00:00.000Z,23.25,3,2,532,returning
10625,42,ANATR,1997-08-08T00:00:00.000Z,14,5,2,532,returning
10625,60,ANATR,1997-08-08T00:00:00.000Z,34,10,2,532,returning
10759,32,ANATR,1997-11-28T00:00:00.000Z,32,10,3,532,returning
10926,11,ANATR,1998-03-04T00:00:00.000Z,21,2,4,532,returning
10926,13,ANATR,1998-03-04T00:00:00.000Z,6,10,4,532,returning
10926,19,ANATR,1998-03-04T00:00:00.000Z,9.2,7,4,532,returning
10926,72,ANATR,1998-03-04T00:00:00.000Z,34.8,10,4,532,returning
10365,11,ANTON,1996-11-27T00:00:00.000Z,16.8,24,1,427,returning
10507,43,ANTON,1997-04-15T00:00:00.000Z,46,15,2,427,returning
10507,48,ANTON,1997-04-15T00:00:00.000Z,12.75,15,2,427,returning
10535,11,ANTON,1997-05-13T00:00:00.000Z,21,50,3,427,returning
10535,40,ANTON,1997-05-13T00:00:00.000Z,18.4,10,3,427,returning
10535,57,ANTON,1997-05-13T00:00:00.000Z,19.5,5,3,427,returning
10535,59,ANTON,1997-05-13T00:00:00.000Z,55,15,3,427,returning
10573,34,ANTON,1997-06-19T00:00:00.000Z,14,40,4,427,returning
10573,53,ANTON,1997-06-19T00:00:00.000Z,32.8,25,4,427,returning
10573,17,ANTON,1997-06-19T00:00:00.000Z,39,18,4,427,returning
10677,26,ANTON,1997-09-22T00:00:00.000Z,31.23,30,5,427,returning
10677,33,ANTON,1997-09-22T00:00:00.000Z,2.5,8,5,427,returning
10682,33,ANTON,1997-09-25T00:00:00.000Z,2.5,30,6,427,returning
10682,66,ANTON,1997-09-25T00:00:00.000Z,17,4,6,427,returning
10682,75,ANTON,1997-09-25T00:00:00.000Z,7.75,30,6,427,returning
10856,2,ANTON,1998-01-28T00:00:00.000Z,19,20,7,427,returning
10856,42,ANTON,1998-01-28T00:00:00.000Z,14,20,7,427,returning
10275,59,MAGAA,1996-08-07T00:00:00.000Z,44,6,1,586,returning
10275,24,MAGAA,1996-08-07T00:00:00.000Z,3.6,12,1,586,returning
10300,66,MAGAA,1996-09-09T00:00:00.000Z,13.6,30,2,586,returning
10300,68,MAGAA,1996-09-09T00:00:00.000Z,10,20,2,586,returning
10404,26,MAGAA,1997-01-03T00:00:00.000Z,24.9,30,3,586,returning
10404,42,MAGAA,1997-01-03T00:00:00.000Z,11.2,40,3,586,returning
10404,49,MAGAA,1997-01-03T00:00:00.000Z,16,30,3,586,returning
10467,24,MAGAA,1997-03-06T00:00:00.000Z,3.6,28,4,586,returning
10467,25,MAGAA,1997-03-06T00:00:00.000Z,11.2,12,4,586,returning
10635,5,MAGAA,1997-08-18T00:00:00.000Z,21.35,15,5,586,returning
10635,22,MAGAA,1997-08-18T00:00:00.000Z,21,40,5,586,returning
10635,4,MAGAA,1997-08-18T00:00:00.000Z,22,10,5,586,returning
10754,40,MAGAA,1997-11-25T00:00:00.000Z,18.4,3,6,586,returning
10784,36,MAGAA,1997-12-18T00:00:00.000Z,19,30,7,586,returning
10784,39,MAGAA,1997-12-18T00:00:00.000Z,18,2,7,586,returning
10784,72,MAGAA,1997-12-18T00:00:00.000Z,34.8,30,7,586,returning
10818,32,MAGAA,1998-01-07T00:00:00.000Z,32,20,8,586,returning
10818,41,MAGAA,1998-01-07T00:00:00.000Z,9.65,20,8,586,returning
10939,2,MAGAA,1998-03-10T00:00:00.000Z,19,10,9,586,returning
10939,67,MAGAA,1998-03-10T00:00:00.000Z,14,40,9,586,returning
10950,4,MAGAA,1998-03-16T00:00:00.000Z,22,5,10,586,returning
10332,42,MEREP,1996-10-17T00:00:00.000Z,11.2,10,1,378,returning
10332,47,MEREP,1996-10-17T00:00:00.000Z,7.6,16,1,378,returning
10332,18,MEREP,1996-10-17T00:00:00.000Z,50,40,1,378,returning
10339,4,MEREP,1996-10-28T00:00:00.000Z,17.6,10,2,378,returning
10339,17,MEREP,1996-10-28T00:00:00.000Z,31.2,70,2,378,returning
10339,62,MEREP,1996-10-28T00:00:00.000Z,39.4,28,2,378,returning
10376,31,MEREP,1996-12-09T00:00:00.000Z,10,42,3,378,returning
10424,35,MEREP,1997-01-23T00:00:00.000Z,14.4,60,4,378,returning
10424,38,MEREP,1997-01-23T00:00:00.000Z,210.8,49,4,378,returning
10424,68,MEREP,1997-01-23T00:00:00.000Z,10,30,4,378,returning
10439,12,MEREP,1997-02-07T00:00:00.000Z,30.4,15,5,378,returning
10439,16,MEREP,1997-02-07T00:00:00.000Z,13.9,16,5,378,returning
10439,64,MEREP,1997-02-07T00:00:00.000Z,26.6,6,5,378,returning
10439,74,MEREP,1997-02-07T00:00:00.000Z,8,30,5,378,returning
10505,62,MEREP,1997-04-14T00:00:00.000Z,49.3,3,6,378,returning
10565,64,MEREP,1997-06-11T00:00:00.000Z,33.25,18,7,378,returning
10565,24,MEREP,1997-06-11T00:00:00.000Z,4.5,25,7,378,returning
10570,11,MEREP,1997-06-17T00:00:00.000Z,21,15,8,378,returning
10570,56,MEREP,1997-06-17T00:00:00.000Z,38,60,8,378,returning
10590,1,MEREP,1997-07-07T00:00:00.000Z,18,20,9,378,returning
10590,77,MEREP,1997-07-07T00:00:00.000Z,13,60,9,378,returning
10605,16,MEREP,1997-07-21T00:00:00.000Z,17.45,30,10,378,returning
10605,59,MEREP,1997-07-21T00:00:00.000Z,55,20,10,378,returning
10605,60,MEREP,1997-07-21T00:00:00.000Z,34,70,10,378,returning
10605,71,MEREP,1997-07-21T00:00:00.000Z,21.5,15,10,378,returning
10618,6,MEREP,1997-08-01T00:00:00.000Z,25,70,11,378,returning
10618,56,MEREP,1997-08-01T00:00:00.000Z,38,20,11,378,returning
10618,68,MEREP,1997-08-01T00:00:00.000Z,12.5,15,11,378,returning
10619,21,MEREP,1997-08-04T00:00:00.000Z,10,42,12,378,returning
10619,22,MEREP,1997-08-04T00:00:00.000Z,21,40,12,378,returning
10724,10,MEREP,1997-10-30T00:00:00.000Z,31,16,13,378,returning
10724,61,MEREP,1997-10-30T00:00:00.000Z,28.5,5,13,378,returning
10322,52,PERIC,1996-10-04T00:00:00.000Z,5.6,20,1,578,returning
10354,1,PERIC,1996-11-14T00:00:00.000Z,14.4,12,2,578,returning
10354,29,PERIC,1996-11-14T00:00:00.000Z,99,4,2,578,returning
10474,14,PERIC,1997-03-13T00:00:00.000Z,18.6,12,3,578,returning
10474,28,PERIC,1997-03-13T00:00:00.000Z,36.4,18,3,578,returning
10474,40,PERIC,1997-03-13T00:00:00.000Z,14.7,21,3,578,returning
10474,75,PERIC,1997-03-13T00:00:00.000Z,6.2,10,3,578,returning
10502,45,PERIC,1997-04-10T00:00:00.000Z,9.5,21,4,578,returning
10502,53,PERIC,1997-04-10T00:00:00.000Z,32.8,6,4,578,returning
10502,67,PERIC,1997-04-10T00:00:00.000Z,14,30,4,578,returning
10995,51,PERIC,1998-04-02T00:00:00.000Z,53,20,5,578,returning
10995,60,PERIC,1998-04-02T00:00:00.000Z,34,4,5,578,returning
11073,11,PERIC,1998-05-05T00:00:00.000Z,21,10,6,578,returning
11073,24,PERIC,1998-05-05T00:00:00.000Z,4.5,20,6,578,returning
10671,16,FRANR,1997-09-17T00:00:00.000Z,17.45,10,1,188,returning
10671,62,FRANR,1997-09-17T00:00:00.000Z,49.3,10,1,188,returning
10671,65,FRANR,1997-09-17T00:00:00.000Z,21.05,12,1,188,returning
10860,51,FRANR,1998-01-29T00:00:00.000Z,53,3,2,188,returning
10860,76,FRANR,1998-01-29T00:00:00.000Z,18,20,2,188,returning
10971,29,FRANR,1998-03-24T00:00:00.000Z,123.79,14,3,188,returning
10289,64,BSBEV,1996-08-26T00:00:00.000Z,26.6,9,1,596,returning
10289,3,BSBEV,1996-08-26T00:00:00.000Z,8,30,1,596,returning
10471,7,BSBEV,1997-03-11T00:00:00.000Z,24,30,2,596,returning
10471,56,BSBEV,1997-03-11T00:00:00.000Z,30.4,20,2,596,returning
10484,21,BSBEV,1997-03-24T00:00:00.000Z,8,14,3,596,returning
10484,40,BSBEV,1997-03-24T00:00:00.000Z,14.7,10,3,596,returning
10484,51,BSBEV,1997-03-24T00:00:00.000Z,42.4,3,3,596,returning
10538,70,BSBEV,1997-05-15T00:00:00.000Z,15,7,4,596,returning
10538,72,BSBEV,1997-05-15T00:00:00.000Z,34.8,1,4,596,returning
